GeneID,Chr,Start,End,Strand,Length,HI.3202.005.Index_10.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d2.bam,HI.3202.005.Index_11.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d3.bam,HI.3202.005.Index_1.BM_Ctrl.NAB2.PrA.CSL4.URA.d1.bam,HI.3202.005.Index_20.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d1.bam,HI.3202.005.Index_21.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d2.bam,HI.3202.005.Index_22.BM_shift90.NAB2.PrA.CSL4pH.URA.37C.d3.bam,HI.3202.005.Index_23.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d1.bam,HI.3202.005.Index_25.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d2.bam,HI.3202.005.Index_27.BM_shift3h.NAB2.PrA.CSL4pH.URA.37C.d3.bam,HI.3202.005.Index_3.BM_Ctrl.NAB2.PrA.CSL4.URA.d2.bam,HI.3202.005.Index_8.BM_Ctrl.NAB2.PrA.CSL4.URA.d3.bam,HI.3202.005.Index_9.BM_Bfshift.NAB2.PrA.CSL4pH.URA.25C.d1.bam,HI.3758.002.Index_12.BM.MO_dpl.enp1.37C.30.3.1.bam,HI.3758.002.Index_13.BM.MO_dpl.enp1.37C.30.3.2.bam,HI.3758.002.Index_14.BM.MO_dpl.enp1.37C.90.4.1.bam,HI.3758.002.Index_15.BM.MO_dpl.enp1.37C.90.4.2.bam,HI.3758.002.Index_18.BM.MO_dpl.enp1.37C.180.5.1.bam,HI.3758.002.Index_19.BM.MO_dpl.enp1.37C.180.5.2.bam,HI.3758.002.Index_2.BM.MO_dpl.CSL4ph.37C.30.1.1.bam,HI.3758.002.Index_4.BM.MO_dpl.CSL4ph.37C.30.1.2.bam,HI.3758.002.Index_5.BM.MO_dpl.enp1.25C.2.1.bam,HI.3758.002.Index_6.BM.MO_dpl.enp1.25C.2.2.bam,HI.3758.004.Index_21.BM.MO_dpl.srm1.37C.30.7.1.bam,HI.3758.004.Index_22.BM.MO_dpl.srm1.37C.30.7.2.bam,HI.3758.004.Index_25.BM.MO_dpl.srm1.37C.90.8.1.bam,HI.3758.004.Index_27.BM.MO_dpl.srm1.37C.90.8.2.bam,HI.3758.004.Index_8.BM.MO_dpl.srm1.25C.6.1.bam,HI.3758.004.Index_9.BM.MO_dpl.srm1.25C.6.2.bam,HI.4535.001.Index_13.CA_Dis3.1.4.bam,HI.4535.001.Index_16.CA_Rrp6.delta.5.bam,HI.4535.001.Index_18.CA_Rrp6.delta.6.bam,HI.4535.001.Index_2.CA_WT.1.bam,HI.4535.001.Index_4.CA_WT.2.bam,HI.4535.001.Index_7.CA_Dis3.1.3.bam
XUT_13R-357,XIII,800819,801481,-,663,15,15,13,70,75,53,118,146,132,9,3,20,57,50,143,99,89,105,59,46,21,43,38,38,63,68,14,20,45,29,21,23,11,35
XUT_13R-341,XIII,772778,773605,-,828,91,100,122,1213,1017,1115,1036,1395,1533,133,130,80,783,762,969,800,380,437,1706,1533,68,75,865,783,1421,1304,52,45,597,594,526,152,131,733
XUT_13R-340,XIII,768825,770517,-,1693,158,191,391,1006,824,904,875,1166,1314,378,428,145,1152,1180,1067,941,481,479,1810,1524,331,354,909,774,1043,893,236,223,578,313,301,437,403,647
XUT_13R-378,XIII,832443,832959,-,517,61,71,58,200,167,193,220,315,368,48,77,60,101,105,89,87,72,105,271,229,38,39,199,209,216,192,19,18,58,50,56,197,183,72
XUT_13R-2,XIII,8977,9401,-,425,45,62,27,172,152,141,147,223,245,33,34,40,103,81,167,152,146,138,327,268,39,42,227,227,1128,1071,61,66,59,75,58,46,42,70
XUT_13R-362,XIII,808460,808718,-,259,8,12,4,44,40,28,54,65,73,2,8,5,3,0,23,28,15,9,47,36,2,2,5,3,7,5,4,7,22,17,13,10,8,38
XUT_13R-313,XIII,676053,676933,-,881,105,142,57,734,726,657,744,987,995,37,50,87,945,999,1011,750,344,382,999,927,89,70,504,478,888,761,68,62,233,164,152,42,39,290
XUT_13R-316,XIII,687544,688857,-,1314,182,175,59,636,632,575,705,864,1081,78,71,104,626,650,1153,1031,768,718,1034,1006,249,314,1491,1445,1219,1286,171,148,352,495,569,185,133,375
XUT_13F-184,XIII,405685,406104,+,420,29,35,17,246,199,234,218,252,373,9,5,37,97,118,194,154,149,123,295,266,24,20,174,177,200,203,14,16,128,128,129,27,26,142
XUT_13F-199,XIII,443586,444615,+,1030,67,68,32,221,191,214,150,224,291,29,31,56,435,436,456,452,286,298,238,259,186,152,1587,1488,918,994,77,78,74,113,77,40,34,61
XUT_13F-191,XIII,422346,423644,+,1299,26,47,18,288,297,302,314,389,443,18,31,27,306,348,594,590,410,428,497,467,67,120,127,115,195,199,30,39,169,132,134,59,38,196
XUT_13R-303,XIII,661491,662112,-,622,54,47,13,283,252,302,214,320,391,8,14,36,259,237,328,262,120,114,229,226,29,29,110,82,117,137,30,33,98,69,78,6,1,113
XUT_13F-192,XIII,423651,424709,+,1059,21,32,1,204,142,183,148,219,263,6,3,13,284,291,382,349,247,246,273,198,56,57,140,121,182,181,29,20,52,56,59,15,17,66
XUT_13F-195,XIII,429881,431561,+,1681,361,366,137,2140,1846,1897,1972,2583,2808,177,149,271,1034,951,1126,940,520,455,2321,1907,277,276,705,575,1283,1200,282,272,903,503,524,177,143,1054
XUT_13R-307,XIII,667671,668170,-,500,75,77,32,551,505,535,627,759,879,22,20,83,344,321,524,360,284,285,697,608,99,92,330,294,372,393,102,120,261,189,198,24,32,322
XUT_13R-330,XIII,731438,732100,-,663,28,44,13,51,44,25,81,107,99,15,16,26,34,37,61,49,65,53,138,82,13,22,14,11,28,29,27,29,53,148,207,57,38,68
in_YML056C.I1,XIII,163308,163717,0,410,1111,1241,527,1154,1011,952,1163,1827,2009,632,675,931,689,811,1970,1785,2027,1914,1548,1186,1185,1117,428,438,465,523,769,809,1493,2256,2515,1004,809,1767
SUT300,XIII,347186,348170,+,985,151,153,113,844,695,672,644,765,903,145,140,111,1157,1168,1811,1411,949,993,1021,838,335,320,481,374,666,691,180,187,613,606,512,79,81,645
SUT299,XIII,343666,344282,+,617,138,103,35,732,664,654,643,893,1024,51,41,85,285,305,650,571,415,381,698,687,96,108,81,78,149,161,48,46,400,203,213,51,38,417
SUT301,XIII,371210,371994,+,785,33,29,10,101,92,78,111,179,180,10,16,22,24,26,65,75,76,50,125,82,16,33,27,41,49,28,36,28,59,142,133,58,28,78
SUT297,XIII,289914,290674,+,761,19,15,8,395,367,366,278,385,426,10,13,14,220,292,498,518,645,629,660,502,21,26,75,59,117,157,11,10,118,132,134,35,32,137
SUT298,XIII,297122,297194,+,73,3,4,2,13,20,12,16,37,30,12,6,6,28,36,78,84,123,111,76,43,15,35,59,77,93,71,27,18,38,35,35,25,23,44
XUT_13F-342,XIII,796856,797336,+,481,26,27,8,361,332,306,258,292,388,8,10,22,519,510,590,439,263,271,387,347,49,40,859,849,764,753,51,47,80,76,99,6,1,132
XUT_13F-349,XIII,806842,807858,+,1017,103,107,23,456,390,440,443,645,626,13,18,78,168,123,401,367,295,260,533,546,80,87,92,101,115,147,79,69,312,325,265,17,25,315
XUT_13F-354,XIII,827781,830711,+,2931,357,392,95,1989,1767,1906,1818,2316,2620,121,138,282,2594,2685,3545,3287,2757,2562,2079,1501,687,721,578,644,495,472,448,537,992,1568,1665,230,171,1204
XUT_13F-359,XIII,836915,837716,+,802,37,35,12,60,79,67,81,111,124,10,21,30,22,52,48,71,65,68,142,80,17,30,17,21,24,20,22,26,74,77,83,32,29,78
XUT_13R-20,XIII,45879,46633,-,755,117,149,37,768,619,684,583,789,971,46,57,95,438,446,908,678,626,461,1136,983,156,179,128,119,254,232,121,150,472,475,472,69,52,440
XUT_13F-350,XIII,809067,809543,+,477,26,43,3,68,74,66,82,108,133,5,15,9,20,22,69,60,57,35,111,91,7,15,5,17,11,16,33,34,38,45,60,34,25,45
XUT_13R-14,XIII,31543,32019,-,477,34,25,12,107,96,93,87,131,156,21,17,12,46,62,63,47,33,31,122,137,4,4,120,95,130,161,11,8,41,38,26,36,49,29
XUT_13F-364,XIII,851904,852523,+,620,11,14,1,25,15,23,20,40,33,1,5,12,30,31,55,29,34,43,48,28,11,15,118,100,186,175,10,14,24,46,34,3,6,31
XUT_13R-27,XIII,68533,69293,-,761,133,125,32,1087,923,947,972,1146,1382,48,44,115,626,587,747,560,309,355,801,727,161,155,769,641,866,794,144,144,422,257,259,39,24,402
SUT316,XIII,775938,776658,+,721,151,141,54,169,133,131,156,193,232,62,76,121,262,258,432,278,345,367,242,233,149,111,585,536,819,740,70,78,151,163,135,133,106,164
SUT317,XIII,777666,777938,+,273,20,26,14,72,47,48,62,69,90,21,25,20,59,42,85,86,107,106,66,53,36,24,316,337,280,270,49,45,42,61,63,19,27,49
SUT319,XIII,784514,785042,+,529,39,39,33,229,188,195,301,469,498,32,48,39,161,168,226,226,200,217,659,434,44,68,53,36,35,46,44,50,157,90,75,66,55,229
SUT318,XIII,779434,779666,+,233,0,0,0,1,0,2,2,3,5,0,1,0,1,1,7,6,8,3,9,4,0,2,34,39,21,36,0,0,5,2,5,0,0,1
XUT_13F-375,XIII,872960,873996,+,1037,440,471,112,1838,1620,1755,1805,2135,2399,135,139,309,2081,1950,3943,3296,2051,2101,1682,1610,619,535,1244,1124,3035,2828,486,526,1127,761,714,178,131,1207
XUT_13F-376,XIII,874108,874476,+,369,65,82,13,364,335,348,378,437,591,25,32,56,444,456,846,742,454,470,335,361,185,170,271,239,774,701,109,199,279,165,144,46,17,257
XUT_13F-370,XIII,861451,861822,+,372,112,123,33,2248,2006,1998,2008,2517,2916,32,33,67,614,570,952,825,415,353,2053,2011,47,72,499,488,1225,1164,49,48,613,383,403,20,24,696
XUT_13F-373,XIII,869582,870055,+,474,18,20,13,63,45,42,52,75,101,6,13,4,79,78,82,61,63,42,102,88,14,26,20,11,18,13,12,9,36,46,46,31,22,28
XUT_13F-398,XIII,912371,915019,+,2649,255,265,186,1054,926,947,990,1228,1501,218,205,213,1923,1945,3276,2792,2381,2340,848,732,545,611,772,692,1070,1015,341,342,755,815,801,471,391,835
XUT_13F-390,XIII,906263,906959,+,697,63,71,17,1017,922,1005,1005,1189,1320,16,28,39,402,420,553,500,278,248,579,571,63,56,1840,1691,1555,1595,46,57,190,279,341,34,17,227
XUT_13F-393,XIII,910805,912056,+,1252,38,49,47,115,109,103,145,193,189,70,53,34,544,568,611,455,324,325,240,194,205,182,286,229,230,253,145,115,103,88,48,66,84,138
in_YML025C.I1,XIII,225239,225339,0,101,56,44,46,83,90,83,82,104,128,66,53,49,150,161,171,131,121,140,166,169,95,85,248,244,260,264,117,78,62,88,66,57,39,50
in_YML024W.I1,XIII,225891,226290,0,400,2616,2771,2164,1089,973,923,668,936,1206,2447,3171,1989,1675,2036,2073,1717,2242,2080,2201,2184,3303,3005,1706,1858,2621,2521,2727,2518,781,1618,1458,1448,1157,938
XUT_13R-97,XIII,233215,233741,-,527,3,12,9,48,31,43,29,47,83,0,5,11,68,69,81,64,59,58,62,40,23,24,44,22,43,49,17,12,17,44,27,11,15,12
SUT728,XIII,311478,312046,-,569,11,9,8,72,39,48,55,72,76,1,7,12,21,34,55,67,48,58,202,95,5,5,17,27,40,42,11,18,52,83,96,36,25,78
XUT_13R-52,XIII,119117,119724,-,608,29,19,12,130,111,127,104,128,134,25,20,23,324,304,343,281,161,153,206,229,44,42,1448,1369,1430,1332,69,79,87,82,109,56,34,92
XUT_13R-47,XIII,110938,111737,-,800,56,66,21,299,265,265,333,415,574,11,22,51,106,105,220,201,152,107,332,308,46,49,236,211,209,206,33,72,172,146,137,51,19,170
SUT726,XIII,282781,283750,-,970,77,85,46,262,226,223,260,257,344,51,51,52,251,208,419,330,289,252,241,186,134,141,296,213,387,409,127,124,222,233,200,55,54,240
SUT727,XIII,288110,289766,-,1657,35,45,31,116,87,72,248,275,348,54,24,15,299,232,610,410,355,347,150,140,119,147,61,86,42,52,70,74,76,76,91,84,73,90
XUT_13F-315,XIII,720877,722370,+,1494,95,92,43,668,682,729,863,1084,1198,61,48,79,491,514,889,620,464,446,659,593,119,124,296,285,258,278,100,99,458,357,300,46,51,500
XUT_13F-321,XIII,731711,732174,+,464,14,25,0,41,50,38,42,59,91,4,4,12,16,15,88,69,51,43,86,63,13,10,36,45,28,38,19,26,58,108,141,25,22,67
XUT_13R-73,XIII,171532,173499,-,1968,128,131,30,752,661,719,823,947,1148,39,36,87,925,927,1458,1288,690,706,708,563,159,198,2137,2079,1819,1949,88,87,260,155,180,47,43,289
XUT_13R-69,XIII,169870,170664,-,795,24,30,21,309,281,246,287,324,390,23,14,22,240,225,313,260,150,151,175,185,38,47,531,503,446,421,43,28,68,51,46,23,18,68
XUT_13F-333,XIII,763318,764279,+,962,81,78,57,196,192,171,198,371,377,44,56,54,178,191,286,275,296,215,298,213,135,157,160,179,158,175,97,62,111,148,166,57,60,139
SUT725,XIII,271701,271917,-,217,32,27,6,138,111,136,121,180,186,2,12,21,30,46,80,76,60,49,78,129,16,29,43,31,57,42,14,10,62,48,47,12,8,62
XUT_13F-337,XIII,775953,776811,+,859,173,148,58,174,147,140,166,217,253,65,84,132,287,270,466,317,403,423,276,260,162,122,642,587,850,780,75,84,172,182,158,144,128,182
SUT724,XIII,265541,267477,-,1937,75,88,40,303,292,329,401,637,721,54,58,59,563,650,1307,1189,988,933,352,296,243,274,173,197,161,181,120,142,347,375,347,172,119,380
XUT_13R-87,XIII,219115,220744,-,1630,1253,1304,211,10408,8639,9336,8321,10105,12003,262,265,907,3141,2845,6293,5126,2849,3002,6748,6532,874,894,664,603,1177,1081,903,868,3780,3014,2888,178,158,4205
XUT_13R-88,XIII,220816,221973,-,1158,53,48,10,743,616,678,751,967,1080,23,39,19,1246,1137,1339,1027,503,460,783,748,56,48,3288,3104,4409,4203,79,51,99,52,48,55,51,125
XUT_13F-339,XIII,784452,785057,+,606,40,39,33,233,192,201,305,477,502,32,48,39,165,168,228,230,203,220,671,437,44,68,55,36,36,46,44,50,160,92,79,67,57,233
SUT721,XIII,258725,258965,-,241,245,263,80,355,210,256,208,256,300,80,80,147,219,273,254,221,233,174,445,408,125,110,157,163,228,192,184,154,114,171,144,44,42,153
SUT723,XIII,262701,262837,-,137,17,27,17,86,80,89,102,131,126,24,27,10,109,111,97,81,48,53,217,209,33,48,151,188,216,205,27,38,36,31,30,13,20,41
SUT722,XIII,259477,260077,-,601,47,60,17,191,214,228,310,426,435,25,22,46,75,83,174,182,199,144,241,200,40,42,126,162,147,170,39,61,120,190,151,38,28,200
SUT715,XIII,29877,30309,-,433,14,25,4,161,120,138,171,213,269,14,10,14,48,50,125,99,81,76,83,98,36,28,102,80,109,110,31,24,71,78,73,17,13,56
SUT716,XIII,46021,46509,-,489,112,144,35,713,572,626,528,713,893,42,56,91,405,416,843,624,576,431,1038,922,153,176,113,101,221,203,120,146,435,449,434,65,49,406
SUT714,XIII,9269,9844,-,576,62,50,32,170,148,137,161,293,274,29,39,40,87,72,151,142,189,147,442,298,39,42,201,211,843,794,47,67,90,100,87,95,65,105
SUT719,XIII,169853,171445,-,1593,57,70,37,672,612,527,568,711,820,48,42,40,552,504,710,598,304,341,395,354,105,121,1146,1076,1007,887,87,77,151,96,95,42,33,150
SUT720,XIII,219221,219853,-,633,885,964,107,8427,7019,7518,6141,7539,8876,115,155,650,2104,2085,4647,3846,1918,1963,5496,5308,513,498,255,306,671,623,376,342,2471,2071,2001,95,91,2698
SUT718,XIII,146269,146301,-,33,1,2,0,5,4,2,4,7,5,0,0,1,0,2,8,3,0,3,4,1,0,1,52,39,49,49,0,0,2,0,0,0,1,0
SUT717,XIII,121365,122981,-,1617,153,211,85,558,590,570,666,839,891,115,126,146,624,697,927,923,850,805,1093,938,244,306,2315,2607,3631,4008,407,388,507,428,465,311,254,486
SUT311,XIII,610426,610898,+,473,65,47,53,297,225,249,254,315,356,49,60,37,640,653,742,604,266,256,479,437,45,37,924,875,1425,1338,89,88,107,94,94,109,90,164
NUT1320,XIII,761586,763113,-,1528,70216,75668,49561,57298,50841,51055,31124,41145,47275,56956,65690,55738,60541,65138,57519,50339,48876,44556,130578,113456,68128,74812,138483,138125,131212,128077,62877,62798,43888,23515,22345,53188,47409,52903
NUT1321,XIII,768886,770535,-,1650,155,189,384,997,818,888,860,1151,1296,375,427,143,1137,1164,1053,928,474,475,1787,1499,323,349,887,764,1029,884,233,221,572,310,295,434,402,641
XUT_13R-422,XIII,916809,917367,-,559,9,14,7,8,1,10,11,3,5,6,16,17,14,23,27,27,7,11,34,17,11,15,12,11,9,15,36,35,15,76,83,25,18,16
NUT1322,XIII,772765,773998,-,1234,171,199,156,2203,1896,1969,1799,2419,2549,177,184,143,1353,1359,1472,1241,634,649,3698,3359,121,150,1452,1299,2237,2163,90,100,938,827,730,184,163,1161
NUT1323,XIII,793604,794779,-,1176,56,87,10,1194,1064,1035,1238,1500,1732,17,18,69,420,372,770,670,365,377,593,591,39,49,219,241,326,343,47,39,533,296,293,17,9,641
NUT1324,XIII,794826,795712,-,887,56,60,20,293,236,276,332,438,469,36,23,42,201,189,446,349,240,260,266,274,73,86,446,430,351,398,65,65,158,151,166,14,9,166
NUT1325,XIII,806719,808117,-,1399,199,269,225,613,552,566,514,705,809,241,316,202,708,681,819,694,651,594,1339,1181,223,291,1991,2011,2206,2177,436,469,438,474,413,395,375,539
NUT1326,XIII,880414,886511,-,6098,1154,1258,220,5174,4896,5041,6606,8322,9298,201,237,923,3537,3496,9243,8171,6503,6324,5213,4482,1144,1251,608,629,843,804,554,584,4689,5787,5560,377,320,5199
NUT1327,XIII,901462,903758,-,2297,213,267,170,2395,2196,2092,2374,2997,3465,189,180,170,1397,1261,2279,1845,1121,1156,2034,1936,209,247,799,719,1283,1285,140,129,565,905,813,401,331,708
NUT1328,XIII,903826,905861,-,2036,265,239,84,1549,1380,1375,1618,1987,2381,114,124,186,888,912,1339,1157,902,864,1413,1232,157,171,464,436,627,622,129,140,808,824,702,106,71,875
NUT1329,XIII,914648,915298,-,651,96,109,61,816,742,751,823,1178,1339,59,66,79,339,350,325,318,290,282,1233,1092,50,61,853,761,1916,1880,56,48,424,412,383,44,30,459
NUT1310,XIII,575121,577507,-,2387,164,161,30,1205,1177,1130,1365,1938,2120,34,27,130,583,630,1383,1326,837,799,1290,1109,152,179,262,291,282,284,101,83,606,461,454,48,36,625
NUT1311,XIII,627906,628762,-,857,37,26,3,961,857,841,1060,1443,1720,2,6,23,41,34,85,70,67,47,575,441,10,25,119,96,191,233,11,7,216,231,229,11,12,191
NUT1312,XIII,645412,646823,-,1412,90,115,14,928,834,836,1010,1347,1312,6,13,85,398,431,784,560,453,452,872,679,73,60,182,156,364,337,37,39,212,282,230,29,23,235
NUT1313,XIII,648899,649846,-,948,9,10,2,65,89,61,145,227,274,2,2,3,4,14,18,20,37,27,199,111,0,0,5,2,11,12,2,0,95,122,119,2,4,106
NUT1314,XIII,649864,650974,-,1111,11,17,3,69,51,56,124,200,198,6,6,8,30,53,63,66,123,100,109,107,12,24,17,24,50,44,8,9,37,77,78,15,12,61
NUT1315,XIII,651177,651994,-,818,56,89,17,303,244,246,342,433,540,29,24,43,151,161,225,189,221,191,325,265,63,77,151,166,331,324,72,82,224,260,225,13,9,234
NUT1316,XIII,654934,656117,-,1184,194,179,29,403,378,370,480,498,707,31,45,156,365,335,621,553,463,413,366,299,153,179,171,126,305,299,117,119,212,254,236,35,36,224
NUT1317,XIII,659476,661650,-,2175,68,61,20,402,388,392,464,662,730,12,18,42,192,180,496,427,379,339,457,365,62,62,77,54,104,100,42,35,401,247,219,7,6,408
NUT1318,XIII,687388,688876,-,1489,182,178,59,649,639,587,718,889,1100,79,71,104,645,657,1184,1063,783,741,1052,1022,257,318,1561,1522,1281,1347,174,150,363,506,586,185,134,392
NUT1319,XIII,744856,746058,-,1203,68,84,14,373,340,339,522,779,899,18,12,38,209,206,532,509,324,262,305,286,19,28,53,48,62,68,27,6,192,314,313,26,15,177
NUT1300,XIII,404133,407563,-,3431,1498,1558,1044,3182,2675,2838,2788,3519,3863,1257,1171,1128,3008,2938,4488,3848,2833,2856,4634,4193,2327,2403,5152,4678,3766,3952,2094,1843,1957,2167,2100,1370,1080,2119
NUT1309,XIII,559707,560721,-,1015,90,134,36,1357,1179,1209,1246,1664,1886,30,53,74,494,581,953,769,615,564,1542,1307,130,116,250,238,420,413,111,122,557,302,215,22,40,625
SUT310,XIII,570586,571242,+,657,53,48,18,129,121,111,147,182,203,14,25,37,247,225,347,355,266,245,164,178,70,54,180,195,187,213,53,37,107,96,113,35,39,98
NUT1301,XIII,433091,434347,-,1257,148,120,72,848,702,753,796,1110,1201,63,69,113,313,298,426,393,306,253,1194,1127,102,120,329,351,481,539,86,73,441,487,408,69,63,488
NUT1302,XIII,448323,449041,-,719,21,34,7,490,418,479,461,655,664,9,11,12,240,239,496,433,250,228,761,819,27,55,272,279,443,487,15,23,201,154,140,16,11,240
NUT1303,XIII,455779,457979,-,2201,91,112,42,553,464,561,407,514,550,66,64,68,383,382,385,365,165,165,754,606,70,76,278,291,263,294,53,44,78,90,88,93,84,72
NUT1304,XIII,472713,475507,-,2795,1905,1916,5294,9528,7938,8551,6811,8288,9867,6295,6099,1493,15255,14930,9390,8019,6628,6749,10354,9562,5187,5345,15214,14096,15517,14929,2241,2142,4581,7258,6922,11621,9400,5071
NUT1305,XIII,510404,510674,-,271,46,40,14,283,213,225,211,269,306,12,12,29,41,71,98,105,92,79,297,320,28,28,49,47,85,77,13,12,165,141,125,20,7,164
SUT309,XIII,556666,557466,+,801,36,54,35,230,197,203,203,241,247,49,36,31,179,153,241,209,176,160,285,283,55,46,154,122,410,353,35,20,115,162,168,174,166,117
NUT1306,XIII,511865,513429,-,1565,180,180,36,2002,1776,1837,2350,2826,3264,40,46,137,363,365,694,549,347,379,1409,1265,150,132,770,697,738,798,153,207,538,385,403,18,26,606
NUT1307,XIII,536040,537263,-,1224,138,150,127,335,355,357,280,402,382,128,153,86,245,335,453,411,301,304,678,644,122,149,184,230,325,303,179,187,314,304,331,242,226,341
NUT1308,XIII,545044,545747,-,704,123,131,9,1312,1124,1142,1493,1872,2101,32,28,107,144,155,311,267,195,183,1161,1069,57,62,194,190,350,358,77,51,486,477,453,19,10,608
SUT313,XIII,731450,731554,+,105,0,1,0,4,1,0,8,18,28,0,0,3,1,3,4,5,11,4,23,7,0,1,7,5,10,6,1,0,20,35,73,7,4,18
SUT315,XIII,774090,774722,+,633,456,436,361,271,293,249,209,257,271,424,541,312,809,873,572,404,370,352,616,489,592,641,3354,3532,2957,3002,1302,1251,248,343,326,401,341,296
SUT314,XIII,763354,763986,+,633,80,78,57,184,179,161,187,338,350,43,52,53,171,180,270,258,277,201,278,200,134,150,150,163,142,159,96,61,105,142,160,53,58,131
XUT_13R-411,XIII,902930,904456,-,1527,352,359,206,2722,2398,2321,2671,3373,3874,222,218,262,1287,1260,2333,1966,1209,1178,2063,1939,199,212,535,500,924,902,148,127,839,1212,1116,394,314,938
SUT312,XIII,653362,653730,+,369,118,93,31,583,470,517,482,642,717,49,40,78,325,358,378,250,275,290,426,395,121,114,253,201,390,354,61,62,547,129,137,19,25,673
XUT_13R-400,XIII,881280,881736,-,457,26,41,4,312,249,321,418,532,588,5,6,45,143,184,421,370,310,348,313,208,48,63,14,25,27,25,4,7,281,279,331,9,2,358
XUT_13R-402,XIII,882010,883457,-,1448,327,291,59,1403,1381,1378,1757,2211,2460,49,62,236,1050,993,2457,2120,1652,1621,1486,1290,315,372,181,171,160,163,124,115,1262,1582,1434,94,89,1493
NUT0640,XIV,246443,247390,+,948,47,52,15,386,330,358,423,648,621,22,19,37,145,113,202,185,107,113,270,223,31,24,400,357,499,421,19,25,119,123,93,17,12,141
CUT4312,XIV,229110,229471,+,362,374,444,110,673,549,548,511,779,934,122,181,317,309,340,660,557,546,515,664,655,336,357,271,274,281,300,276,258,320,406,381,158,138,378
NUT0649,XIV,335299,336489,+,1191,1128,1113,271,5170,4489,4665,3364,4541,5200,345,395,838,3838,3980,4751,4047,3534,3462,5620,5084,574,583,1670,1648,1874,1842,552,583,3893,1851,1729,462,352,4328
NUT0641,XIV,258416,259329,+,914,125,131,6,666,627,644,772,1107,1126,0,2,100,179,160,471,403,320,327,486,379,26,46,123,103,182,211,20,26,291,296,310,2,3,370
NUT0642,XIV,270164,271493,+,1330,369,345,45,1378,1245,1159,1068,1402,1572,65,65,249,331,374,550,502,347,353,1376,1329,123,119,260,290,560,568,133,113,515,460,444,107,97,605
NUT0643,XIV,271934,274296,+,2363,488,521,62,1443,1287,1253,1424,1842,2135,88,79,372,265,235,835,728,724,716,699,624,207,194,288,260,369,346,274,250,254,289,232,124,78,336
NUT0644,XIV,301281,302567,+,1287,167,239,19,1412,1236,1182,1398,1702,1889,30,35,149,154,122,231,170,115,126,1151,925,87,46,368,332,496,469,86,77,313,163,173,25,11,327
NUT0645,XIV,307357,308955,+,1599,201,195,36,4881,4458,4738,4548,6133,6672,31,30,139,542,587,935,811,479,436,2351,2031,96,112,171,154,640,635,65,75,506,291,213,34,32,518
NUT0646,XIV,308959,310164,+,1206,121,157,29,454,451,417,650,779,875,47,34,111,197,167,306,247,211,252,236,263,82,81,167,128,225,223,87,84,235,194,161,14,15,232
NUT0647,XIV,318587,321775,+,3189,194,205,55,1401,1382,1300,1617,2046,2390,89,70,183,503,481,870,830,630,637,1005,922,140,175,241,222,509,507,134,111,598,295,305,123,92,690
NUT0648,XIV,326680,330297,+,3618,68,71,18,305,255,249,424,526,620,16,12,48,338,298,689,621,477,464,317,295,117,131,40,46,93,104,51,40,141,67,64,13,12,135
NUT0638,XIV,227230,228899,+,1670,841,852,572,1460,1296,1371,1126,1352,1645,642,662,651,1921,1999,2209,1842,1179,1168,2193,2025,963,969,1566,1500,1985,2032,963,938,616,502,514,630,572,705
NUT0639,XIV,234028,234327,+,300,77,106,40,421,386,383,313,402,563,45,71,64,171,193,210,206,206,201,726,622,79,73,184,183,474,435,67,51,172,195,222,43,22,196
NUT0630,XIV,157476,160312,+,2837,31,25,6,354,259,267,393,570,636,7,3,34,105,104,260,228,152,167,271,215,23,45,87,46,118,148,35,32,132,107,98,12,7,145
NUT0631,XIV,160633,164231,+,3599,57,74,7,245,241,211,378,529,609,10,3,40,113,116,305,296,357,301,388,225,65,88,65,43,61,57,44,30,210,132,103,48,32,247
XUT_14F-296,XIV,739324,739663,+,340,50,49,13,481,448,457,537,651,767,20,14,36,124,131,211,179,143,148,364,348,30,23,193,198,201,212,11,13,257,211,165,23,6,289
NUT0632,XIV,168051,169646,+,1596,427,418,31,3192,2803,2872,2889,3868,4408,42,37,274,951,1012,1888,1621,1335,1189,2709,2295,177,248,702,606,561,595,114,135,1452,1085,1088,51,43,1651
NUT0633,XIV,172510,174549,+,2040,88,82,23,107,68,92,70,83,98,39,29,66,463,331,434,315,248,215,209,207,190,184,519,374,781,703,79,86,57,42,43,25,23,40
NUT0634,XIV,174876,175557,+,682,185,210,61,1231,1109,1145,1622,2162,2303,80,85,147,256,244,461,449,301,309,1050,934,117,128,406,351,497,537,132,115,340,461,497,88,94,443
NUT0635,XIV,198457,200491,+,2035,602,652,162,7783,6572,6920,5951,7223,8317,209,233,494,5140,4853,6343,5186,2063,2107,7283,6785,489,470,476,463,1084,1073,271,283,2343,1624,1541,159,124,2567
XUT_14F-292,XIV,729689,729948,+,260,11,11,8,51,46,47,53,40,54,14,18,3,42,63,76,74,44,40,45,26,17,13,27,21,40,45,13,21,20,22,12,3,2,32
